fid,element_type,generator:method,generator:output:electricity,name,Address,X,Y
"3474",node,wind_turbine,2 MW,,"Postomino,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.7256213,54.500727
"3475",node,wind_turbine,2 MW,,"Postomino,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.7354953,54.5007253
"3476",node,wind_turbine,2 MW,,"Postomino,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.7413744,54.500792
"3477",node,wind_turbine,2 MW,,"Marszewo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6988672,54.5018189
"3478",node,wind_turbine,2 MW,,"Marszewo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6812396,54.5019108
"3479",node,wind_turbine,2 MW,,"Postomino,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.7293777,54.5032809
"3480",node,wind_turbine,,,"Łącko,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6003388,54.5039786
"3481",node,wind_turbine,2 MW,,"Marszewo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6762,54.5069103
"3482",node,wind_turbine,2 MW,,"Złakowo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.7197589,54.5111882
"3483",node,wind_turbine,2 MW,,"Marszewo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.7138133,54.5125244
"3484",node,wind_turbine,2 MW,,"Złakowo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.7164451,54.5153276
"3485",node,wind_turbine,2 MW,,"Marszewo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.7116848,54.5171217
"3486",node,wind_turbine,2 MW,,"Królewo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.7120156,54.5205735
"3487",node,wind_turbine,2 MW,,"Górsko,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6944666,54.5337241
"3488",node,wind_turbine,2 MW,,"Górsko,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.7002841,54.5360027
"3489",node,wind_turbine,2.5 MW,,"Kowalewice,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.5636188,54.4298916
"3490",node,wind_turbine,2.5 MW,,"Kowalewice,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.5632191,54.4344597
"3491",node,wind_turbine,2.5 MW,,"Sulimice,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.541103,54.4397772
"3492",node,wind_turbine,,,"Nosalin,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.7937787,54.4299069
"3493",node,wind_turbine,"0,8 MW",,"Pieszcz,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.782303,54.4479587
"3494",node,wind_turbine,"0,8 MW",,"Pałowo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.7848645,54.4502189
"3495",node,wind_turbine,"0,8 MW",,"Pałowo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.7887216,54.4514628
"3496",node,wind_turbine,"0,8 MW",,"Pieszcz,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.7804046,54.4521811
"3497",node,wind_turbine,"0,8 MW",,"Pałowo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.7848946,54.4528994
"3498",node,wind_turbine,"2,5 MW",,"Kanin Kolonia,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6026919,54.4589422
"3499",node,wind_turbine,"2,5 MW",,"Kanin Kolonia,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6093124,54.4606774
"3500",node,wind_turbine,"2,5 MW",,"Kanin Kolonia,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6015352,54.4629987
"3501",node,wind_turbine,"2,5 MW",,"Masłowice,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6135093,54.4631512
"3502",node,wind_turbine,"2,5 MW",,"Kanin,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.5961009,54.4644396
"3503",node,wind_turbine,"2,5 MW",,"Masłowice,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6189507,54.4650058
"3504",node,wind_turbine,"2,5 MW",,"Kanin,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6000319,54.4663978
"3505",node,wind_turbine,"2,5 MW",,"Ronino,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.5904312,54.4706931
"3506",node,wind_turbine,,,"Ronino,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.5991525,54.4707579
"3507",node,wind_turbine,2 MW,,"Marszewo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.7001569,54.498508
"3508",node,wind_turbine,2 MW,,"Marszewo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6871979,54.5018671
"3509",node,wind_turbine,2 MW,,"Królewo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.7143651,54.5276089
"3510",node,,,,"Królewo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.675927,54.5201489
"3511",node,,,,"Królewo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6822964,54.5216066
"3512",node,,,,"Marszewo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6776981,54.5241791
"3513",node,,,,"Gleźnówko,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3346847,54.3148215
"3514",node,,,,"Dobiesław,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3423309,54.3152389
"3515",node,,,,"Gleźnówko,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3374572,54.3171998
"3516",node,,,,"Gleźnówko,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.339598,54.3210104
"3517",node,wind_turbine,,,"Nosalin,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.788633,54.421147
"3518",node,wind_turbine,,,"Nosalin,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.783231,54.421947
"3519",node,wind_turbine,,,"Pałowo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.796361,54.423606
"3520",node,wind_turbine,,,"Nosalin,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.784617,54.426083
"3521",node,wind_turbine,,,"Nosalin,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.791089,54.426467
"3522",node,wind_turbine,,,"Pałowo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.798569,54.427969
"3523",node,wind_turbine,,,"Pałowo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.804194,54.430328
"3524",node,wind_turbine,,,"Nosalin,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.795772,54.432525
"3525",node,wind_turbine,,,"Nosalin,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.805336,54.434692
"3526",node,wind_turbine,2.5 MW,,"Karwice,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5577085,54.3391487
"3527",node,wind_turbine,2.5 MW,,"Sęczkowo,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.550745,54.3418841
"3528",node,wind_turbine,,,"Słowino,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5271575,54.3401228
"3529",node,wind_turbine,2.5 MW,,"Malechówko,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5388501,54.3300178
"3530",node,wind_turbine,2.5 MW,,"Malechówko,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5439607,54.3275256
"3531",node,wind_turbine,2.5 MW,,"Smardzewo,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5819628,54.3270657
"3532",node,wind_turbine,2.5 MW,,"Karwice,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5595269,54.3206517
"3533",node,wind_turbine,2.5 MW,,"Karwice,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5651765,54.3183296
"3534",node,wind_turbine,2.5 MW,,"Malechówko,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5537513,54.3112379
"3535",node,wind_turbine,2.5 MW,,"Malechówko,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5507327,54.3091579
"3536",node,wind_turbine,2.5 MW,,"Malechówko,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5564371,54.3069947
"3537",node,wind_turbine,2.5 MW,,"Malechówko,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5605489,54.3100593
"3538",node,wind_turbine,2.5 MW,,"Malechówko,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5663721,54.3078961
"3539",node,wind_turbine,2.5 MW,,"Malechówko,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5720526,54.3058437
"3540",node,wind_turbine,2.5 MW,,"Paproty,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5684399,54.3024737
"3541",node,wind_turbine,2.5 MW,,"Malechówko,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5621889,54.3048175
"3542",node,wind_turbine,2.5 MW,,"Paproty,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5582196,54.3015861
"3543",node,wind_turbine,,,"Gorzyca,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.4913768,54.3176464
"3544",node,wind_turbine,,,"Gorzyca,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.4913603,54.3131097
"3545",node,wind_turbine,,,"Gorzyca,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.4908443,54.3087889
"3546",node,wind_turbine,,,"Gorzyca,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.4810172,54.314561
"3547",node,wind_turbine,,,"Gorzyca,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.4733846,54.3127632
"3548",node,wind_turbine,,,"Kawno,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.4712127,54.3069401
"3549",node,wind_turbine,,,"Boryszewo,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3744597,54.3211726
"3550",node,wind_turbine,,,"Dobiesław,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3674848,54.3226372
"3551",node,wind_turbine,2 MW,,"Marszewo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6942352,54.5024521
"3552",node,wind_turbine,,,"Porzecze,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4101749,54.3825634
"3553",node,wind_turbine,2.5 MW,,"Nowy Jarosław,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.5280655,54.4075168
"3554",node,wind_turbine,2.5 MW,,"Stary Jarosław,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.5530818,54.3900284
"3555",node,,,,"Barzowice,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.5102202,54.4868605
"3556",node,wind_turbine,"1,5 MW",,"Krężołki,gmina Ustka,Słupsk County,Pomeranian Voivodeship",16.8293958,54.5153131
"3557",node,wind_turbine,"1,5 MW",,"Duninówko,gmina Ustka,Słupsk County,Pomeranian Voivodeship",16.8282725,54.5199893
"3558",node,wind_turbine,"1,5 MW",,"Starkowo,gmina Ustka,Słupsk County,Pomeranian Voivodeship",16.8210712,54.5182683
"3559",node,wind_turbine,"1,5 MW",,"Starkowo,gmina Ustka,Słupsk County,Pomeranian Voivodeship",16.8213121,54.5209061
"3560",node,wind_turbine,"1,5 MW",,"Starkowo,gmina Ustka,Słupsk County,Pomeranian Voivodeship",16.8195028,54.5232928
"3561",node,wind_turbine,"1,5 MW",,"Duninówko,gmina Ustka,Słupsk County,Pomeranian Voivodeship",16.8267145,54.5264483
"3562",node,wind_turbine,"1,5 MW",,"Duninówko,gmina Ustka,Słupsk County,Pomeranian Voivodeship",16.8296972,54.5305558
"3563",node,wind_turbine,"1,5 MW",,"Duninówko,gmina Ustka,Słupsk County,Pomeranian Voivodeship",16.8355059,54.5355301
"3564",node,wind_turbine,"1,5 MW",,"Możdżanowo,gmina Ustka,Słupsk County,Pomeranian Voivodeship",16.7949517,54.4993847
"3565",node,wind_turbine,"1,5 MW",,"Możdżanowo,gmina Ustka,Słupsk County,Pomeranian Voivodeship",16.7915157,54.4887559
"3566",node,wind_turbine,"1,5 MW",,"Możdżanowo,gmina Ustka,Słupsk County,Pomeranian Voivodeship",16.7861538,54.4899293
"3567",node,wind_turbine,"1,5 MW",,"Możdżanowo,gmina Ustka,Słupsk County,Pomeranian Voivodeship",16.7896258,54.4919264
"3568",node,wind_turbine,"1,5 MW",,"Możdżanowo,gmina Ustka,Słupsk County,Pomeranian Voivodeship",16.7949242,54.4948965
"3569",node,wind_turbine,"1,5 MW",,"Możdżanowo,gmina Ustka,Słupsk County,Pomeranian Voivodeship",16.7900978,54.5017656
"3570",node,wind_turbine,,,"Dobiesław,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3835964,54.3196868
"3571",node,wind_turbine,,,"Wiekowo,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3819469,54.3142466
"3572",node,wind_turbine,,,"Kępka,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3811293,54.3452089
"3573",node,wind_turbine,,,"Boryszewo,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3796747,54.3414154
"3574",node,wind_turbine,yes,,"Jeżyczki,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4002672,54.3334421
"3575",node,wind_turbine,2 MW,,"Marszewo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.679987,54.509779
"3576",node,wind_turbine,,,"Kawno,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.4200018,54.2792814
"3577",node,wind_turbine,,,"Kawno,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.426595,54.2816196
"3578",node,wind_turbine,,,"Niemica,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.4433443,54.2760314
"3579",node,wind_turbine,2.75 MW,,"Krzekoszewo,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.498113,54.2585467
"3580",node,wind_turbine,2.75 MW,,"Krzekoszewo,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.4978385,54.2550038
"3581",node,wind_turbine,2.75 MW,,"Krzekoszewo,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5057404,54.2548478
"3582",node,wind_turbine,2.75 MW,,"Krzekoszewo,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.508012,54.2509667
"3583",node,wind_turbine,2.75 MW,,"Krzekoszewo,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5127421,54.2537759
"3584",node,wind_turbine,2.75 MW,,"Krzekoszewo,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5123615,54.2479101
"3585",node,wind_turbine,2.75 MW,,"Krzekoszewo,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5135588,54.2414339
"3586",node,wind_turbine,2.75 MW,,"Witosław,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5471764,54.2666275
"3587",node,wind_turbine,2.75 MW,,"Sulechówko,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5421329,54.2640355
"3588",node,wind_turbine,2.75 MW,,"Witosław,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5484796,54.262551
"3589",node,wind_turbine,2.75 MW,,"Kukułczyn,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5621743,54.2577118
"3590",node,wind_turbine,2.75 MW,,"Kukułczyn,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5552598,54.2584739
"3591",node,wind_turbine,2.75 MW,,"Witosław,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5485955,54.2584626
"3592",node,wind_turbine,2.75 MW,,"Witosław,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.538724,54.2562974
"3593",node,wind_turbine,2.75 MW,,"Witosław,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5410869,54.2455782
"3594",node,wind_turbine,2.75 MW,,"Witosław,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5375711,54.2491751
"3595",node,wind_turbine,2.75 MW,,"Witosław,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5411806,54.252352
"3596",node,wind_turbine,2.75 MW,,"Witosław,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5476275,54.2545765
"3597",node,wind_turbine,2.75 MW,,"Witosław,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5541959,54.254612
"3598",node,wind_turbine,2.75 MW,,"Kukułczyn,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5631719,54.253658
"3599",node,wind_turbine,2.75 MW,,"Witosław,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5581986,54.2513734
"3600",node,wind_turbine,2.75 MW,,"Darskowo,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5717888,54.2486599
"3601",node,wind_turbine,2.75 MW,,"Lejkowo,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5775253,54.2453669
"3602",node,wind_turbine,2.75 MW,,"Borkowo,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5760587,54.2344349
"3603",node,wind_turbine,2.75 MW,,"Borkowo,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5788894,54.2376592
"3604",node,wind_turbine,2.75 MW,,"Lejkowo,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5749595,54.2423348
"3605",node,wind_turbine,2.75 MW,,"Darskowo,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5708309,54.2392295
"3606",node,wind_turbine,2.75 MW,,"Darskowo,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.557125,54.2403819
"3607",node,wind_turbine,2.75 MW,,"Darskowo,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5501429,54.2395124
"3608",node,wind_turbine,2.75 MW,,"Darskowo,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5534727,54.2432891
"3609",node,wind_turbine,2.75 MW,,"Witosław,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5466374,54.2433176
"3610",node,wind_turbine,2.75 MW,,"Darskowo,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5379606,54.242367
"3611",node,wind_turbine,2.75 MW,,"Darskowo,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5434193,54.2398004
"3612",node,wind_turbine,2.75 MW,,"Darskowo,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5369278,54.2382952
"3613",node,wind_turbine,2.75 MW,,"Darskowo,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5483128,54.2354821
"3614",node,wind_turbine,2.75 MW,,"Darskowo,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.5410993,54.2354425
"3615",node,,,,"Jeżyce Kolonia,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4140503,54.3613308
"3616",node,wind_turbine,2.75 MW,,"Gorzyca,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.4414557,54.3079909
"3617",node,wind_turbine,2.75 MW,,"Gorzyca,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.4269,54.3103368
"3618",node,wind_turbine,2.75 MW,,"Gorzyca,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.4423888,54.311708
"3619",node,wind_turbine,2.75 MW,,"Gorzyca,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.436064,54.3118558
"3620",node,wind_turbine,2.75 MW,,"Gorzyca,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.4318897,54.3144101
"3621",node,wind_turbine,2.75 MW,,"Gorzyca,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.4369404,54.3156037
"3622",node,wind_turbine,2.75 MW,,"Gorzyca,gmina Malechowo,Sławno County,West Pomeranian Voivodeship",16.4310632,54.317734
"3623",node,wind_turbine,"2,2 MW",,"Zaleskie,gmina Ustka,Słupsk County,Pomeranian Voivodeship",16.7778428,54.5170434
"3624",node,wind_turbine,"2,2 MW",,"Zaleskie,gmina Ustka,Słupsk County,Pomeranian Voivodeship",16.7854973,54.516758
"3625",node,wind_turbine,"2,2 MW",,"Zaleskie,gmina Ustka,Słupsk County,Pomeranian Voivodeship",16.787196,54.5148382
"3626",node,wind_turbine,"2,2 MW",,"Zaleskie,gmina Ustka,Słupsk County,Pomeranian Voivodeship",16.7823595,54.5139883
"3627",node,wind_turbine,"2,2 MW",,"Zaleskie,gmina Ustka,Słupsk County,Pomeranian Voivodeship",16.7764681,54.5132163
"3628",node,wind_turbine,"2,2 MW",,"Zaleskie,gmina Ustka,Słupsk County,Pomeranian Voivodeship",16.7706385,54.5122905
"3629",node,wind_turbine,"2,2 MW",,"Zaleskie,gmina Ustka,Słupsk County,Pomeranian Voivodeship",16.7594046,54.5081357
